LLME01000001.1	NC_009656.1	100.000	1113452	1113485	34	503913	503946	2.57e-07	63.9	34
LLME01000001.1	NC_009656.1	100.000	1730768	1730800	33	91804	91836	9.25e-07	62.1	33
LLME01000001.1	NC_009656.1	100.000	1763197	1763165	33	440901	440933	9.25e-07	62.1	33
LLME01000001.1	NC_009656.1	100.000	6517407	6517439	33	189639	189671	9.25e-07	62.1	33
LLME01000001.1	NC_009656.1	100.000	1730800	1730770	31	200398	200428	1.20e-05	58.4	31
LLME01000001.1	NC_009656.1	100.000	1009486	1009457	30	190323	190352	4.30e-05	56.5	30
LLME01000001.1	NC_009656.1	100.000	5753120	5753091	30	238236	238265	4.30e-05	56.5	30
LLME01000001.1	NC_009656.1	100.000	1890531	1890503	29	35024	35052	1.55e-04	54.7	29
LLME01000001.1	NC_009656.1	100.000	5838963	5838935	29	108180	108208	1.55e-04	54.7	29
LLME01000002.1	NC_009656.1	98.057	5104309	5103126	1184	224785	225968	0.0	2060	1161
LLME01000002.1	NC_009656.1	98.529	2813807	2814146	340	1	340	1.55e-169	601	335
LLME01000002.1	NC_009656.1	99.580	139981	139744	238	237295	237532	1.67e-119	435	237
LLME01000002.1	NC_009656.1	100.000	5221132	5221098	35	224785	224819	2.52e-08	65.8	35
LLME01000002.1	NC_009656.1	100.000	56283	56253	31	362	392	4.21e-06	58.4	31
LLME01000002.1	NC_009656.1	100.000	2834562	2834532	31	362	392	4.21e-06	58.4	31
LLME01000002.1	NC_009656.1	100.000	3926978	3927006	29	103228	103256	5.45e-05	54.7	29
LLME01000003.1	NC_009656.1	98.475	2829452	2828209	1246	231231	232476	0.0	2194	1227
LLME01000003.1	NC_009656.1	98.204	2824958	2824625	334	232143	232476	1.53e-164	584	328
LLME01000003.1	NC_009656.1	98.137	2812095	2811774	322	232155	232476	7.16e-158	562	316
LLME01000003.1	NC_009656.1	100.000	2717949	2717917	33	85903	85935	3.19e-07	62.1	33
LLME01000003.1	NC_009656.1	100.000	5753123	5753091	33	119012	119044	3.19e-07	62.1	33
LLME01000003.1	NC_009656.1	100.000	2889342	2889312	31	85905	85935	4.12e-06	58.4	31
LLME01000004.1	NC_009656.1	98.086	2077963	2078171	209	191301	191509	2.09e-98	364	205
LLME01000004.1	NC_009656.1	100.000	2078273	2078354	82	191420	191501	1.77e-34	152	82
LLME01000004.1	NC_009656.1	100.000	5674245	5674215	31	306	336	3.97e-06	58.4	31
LLME01000004.1	NC_009656.1	100.000	6520030	6520059	30	58833	58862	1.43e-05	56.5	30
LLME01000005.1	NC_009656.1	100.000	879042	879006	37	25052	25088	1.76e-09	69.4	37
LLME01000005.1	NC_009656.1	100.000	630183	630150	34	172217	172250	8.17e-08	63.9	34
LLME01000006.1	NC_009656.1	100.000	4825523	4825286	238	1	238	3.14e-121	440	238
LLME01000008.1	NC_009656.1	99.938	101270	96415	4856	156398	161253	0.0	8951	4853
LLME01000008.1	NC_009656.1	99.194	4825277	4825524	248	176815	177061	5.73e-123	446	246
LLME01000008.1	NC_009656.1	100.000	1181161	1181194	34	39349	39382	6.75e-08	63.9	34
LLME01000008.1	NC_009656.1	100.000	103451	103479	29	12537	12565	4.06e-05	54.7	29
LLME01000008.1	NC_009656.1	100.000	2321525	2321497	29	23483	23511	4.06e-05	54.7	29
LLME01000009.1	NC_009656.1	99.424	2521477	2521131	347	173654	174000	1.45e-178	630	345
LLME01000009.1	NC_009656.1	100.000	21334	21361	28	27650	27677	1.44e-04	52.8	28
LLME01000010.1	NC_009656.1	99.509	4651442	4602956	48490	109006	157494	0.0	88222	48252
LLME01000010.1	NC_009656.1	98.532	4601669	4590434	11243	157522	168761	0.0	19839	11078
LLME01000010.1	NC_009656.1	98.795	2029292	2029210	83	101043	101125	1.73e-33	148	82
LLME01000010.1	NC_009656.1	98.780	4659389	4659308	82	101215	101296	6.23e-33	147	81
LLME01000010.1	NC_009656.1	100.000	2370352	2370383	32	100832	100863	8.35e-07	60.2	32
LLME01000011.1	NC_009656.1	99.336	4825586	4825286	301	1	301	4.82e-153	545	299
LLME01000011.1	NC_009656.1	98.671	2430116	2430416	301	1	301	1.04e-149	534	297
LLME01000011.1	NC_009656.1	98.671	2538680	2538380	301	1	301	1.04e-149	534	297
LLME01000011.1	NC_009656.1	98.671	2887530	2887230	301	1	301	1.04e-149	534	297
LLME01000011.1	NC_009656.1	98.671	4369693	4369993	301	1	301	1.04e-149	534	297
LLME01000011.1	NC_009656.1	98.033	4562963	4563267	305	1	305	1.35e-148	531	299
LLME01000011.1	NC_009656.1	98.344	4925696	4925395	302	1	302	1.35e-148	531	297
LLME01000011.1	NC_009656.1	100.000	4728025	4728105	81	69940	70020	4.42e-34	150	81
LLME01000011.1	NC_009656.1	100.000	4728212	4728291	80	69753	69832	1.59e-33	148	80
LLME01000011.1	NC_009656.1	100.000	5325750	5325827	78	1059	1136	2.06e-32	145	78
