JTWT01000001.1	NC_009656.1	98.858	1974940	2044628	69701	1	69695	0.0	1.243e+05	68905
JTWT01000001.1	NC_009656.1	98.795	5325918	5326000	83	54273	54355	8.82e-34	148	82
JTWT01000001.1	NC_009656.1	100.000	2390513	2390589	77	63274	63350	4.10e-32	143	77
JTWT01000001.1	NC_009656.1	100.000	2390514	2390589	76	63566	63641	1.48e-31	141	76
JTWT01000001.1	NC_009656.1	100.000	2002682	2002653	30	27716	27745	5.50e-06	56.5	30
JTWT01000001.1	NC_009656.1	100.000	1038123	1038095	29	69667	69695	1.98e-05	54.7	29
JTWT01000010.1	NC_009656.1	100.000	1181161	1181194	34	83677	83710	3.89e-08	63.9	34
JTWT01000010.1	NC_009656.1	100.000	103451	103479	29	56850	56878	2.34e-05	54.7	29
JTWT01000010.1	NC_009656.1	100.000	2321525	2321497	29	67796	67824	2.34e-05	54.7	29
JTWT01000100.1	NC_009656.1	100.000	2829715	2829745	31	1224	1254	1.11e-07	58.4	31
JTWT01000106.1	NC_009656.1	100.000	111880	111843	38	5373	5410	1.23e-11	71.3	38
JTWT01000011.1	NC_009656.1	98.086	2078171	2077963	209	33331	33539	1.90e-98	364	205
JTWT01000011.1	NC_009656.1	100.000	2078354	2078273	82	33339	33420	1.61e-34	152	82
JTWT01000011.1	NC_009656.1	100.000	6520059	6520030	30	165978	166007	1.30e-05	56.5	30
JTWT01000111.1	NC_009656.1	99.158	2821180	2822486	1307	229	1534	0.0	2351	1296
JTWT01000111.1	NC_009656.1	100.000	2813049	2813018	32	191	222	7.44e-09	60.2	32
JTWT01000111.1	NC_009656.1	100.000	2829715	2829746	32	192	223	7.44e-09	60.2	32
JTWT01000111.1	NC_009656.1	100.000	2831175	2831144	32	191	222	7.44e-09	60.2	32
JTWT01000112.1	NC_009656.1	99.015	139577	139982	406	1	406	0.0	728	402
JTWT01000116.1	NC_009656.1	99.743	3173408	3162495	10915	1	10913	0.0	19998	10887
JTWT01000118.1	NC_009656.1	100.000	4926634	4926574	61	17992	18052	6.73e-24	113	61
JTWT01000118.1	NC_009656.1	100.000	4826522	4826463	60	17993	18052	2.42e-23	111	60
JTWT01000118.1	NC_009656.1	100.000	2888465	2888407	59	17994	18052	8.70e-23	110	59
JTWT01000118.1	NC_009656.1	100.000	4368758	4368816	59	17994	18052	8.70e-23	110	59
JTWT01000118.1	NC_009656.1	98.305	2429181	2429239	59	17994	18052	4.05e-21	104	58
JTWT01000118.1	NC_009656.1	98.305	2539615	2539557	59	17994	18052	4.05e-21	104	58
JTWT01000012.1	NC_009656.1	100.000	879042	879006	37	25694	25730	1.00e-09	69.4	37
JTWT01000120.1	NC_009656.1	98.827	56081	55485	597	1	597	0.0	1064	590
JTWT01000120.1	NC_009656.1	99.480	2813587	2813011	577	24	600	0.0	1050	574
JTWT01000120.1	NC_009656.1	98.953	2831713	2831141	573	24	596	0.0	1026	567
JTWT01000120.1	NC_009656.1	98.677	2834360	2833983	378	1	378	0.0	671	373
JTWT01000120.1	NC_009656.1	100.000	56252	56283	32	562	593	9.81e-09	60.2	32
JTWT01000120.1	NC_009656.1	100.000	2834531	2834562	32	562	593	9.81e-09	60.2	32
JTWT01000120.1	NC_009656.1	100.000	2829715	2829745	31	563	593	3.53e-08	58.4	31
JTWT01000124.1	NC_009656.1	100.000	6347752	6347719	34	18308	18341	1.65e-08	63.9	34
JTWT01000124.1	NC_009656.1	100.000	1730800	1730770	31	8894	8924	7.67e-07	58.4	31
JTWT01000127.1	NC_009656.1	98.340	5534884	5536147	1265	709	1973	0.0	2218	1244
JTWT01000013.1	NC_009656.1	100.000	6517407	6517439	33	5460	5492	3.24e-07	62.1	33
JTWT01000013.1	NC_009656.1	100.000	1730800	1730770	31	16219	16249	4.20e-06	58.4	31
JTWT01000013.1	NC_009656.1	100.000	1009486	1009457	30	6144	6173	1.51e-05	56.5	30
JTWT01000013.1	NC_009656.1	100.000	5753120	5753091	30	54053	54082	1.51e-05	56.5	30
JTWT01000130.1	NC_009656.1	99.923	5508471	5509772	1302	6284	7585	0.0	2399	1301
