LLSU01000001.1	NC_009656.1	100.000	1113452	1113485	34	503889	503922	2.53e-07	63.9	34
LLSU01000001.1	NC_009656.1	100.000	1730768	1730800	33	91804	91836	9.08e-07	62.1	33
LLSU01000001.1	NC_009656.1	100.000	1763197	1763165	33	440877	440909	9.08e-07	62.1	33
LLSU01000001.1	NC_009656.1	100.000	6517407	6517439	33	189640	189672	9.08e-07	62.1	33
LLSU01000001.1	NC_009656.1	100.000	1730800	1730770	31	200399	200429	1.18e-05	58.4	31
LLSU01000001.1	NC_009656.1	100.000	1009486	1009457	30	190324	190353	4.23e-05	56.5	30
LLSU01000001.1	NC_009656.1	100.000	5753120	5753091	30	238212	238241	4.23e-05	56.5	30
LLSU01000001.1	NC_009656.1	100.000	1890531	1890503	29	35024	35052	1.52e-04	54.7	29
LLSU01000001.1	NC_009656.1	100.000	5838963	5838935	29	108181	108209	1.52e-04	54.7	29
LLSU01000002.1	NC_009656.1	98.144	4827739	4835927	8190	20316	28503	0.0	14279	8038
LLSU01000002.1	NC_009656.1	100.000	5509772	5508644	1129	179596	180724	0.0	2085	1129
LLSU01000002.1	NC_009656.1	99.662	5498445	5497559	887	180722	181607	0.0	1620	884
LLSU01000002.1	NC_009656.1	99.886	5511660	5512539	880	180725	181604	0.0	1620	879
LLSU01000002.1	NC_009656.1	99.688	3861394	3860755	640	176605	177244	0.0	1171	638
LLSU01000002.1	NC_009656.1	100.000	116354	116188	167	175087	175253	1.04e-81	309	167
LLSU01000002.1	NC_009656.1	100.000	1203622	1203654	33	66510	66542	3.21e-07	62.1	33
LLSU01000003.1	NC_009656.1	98.423	2811780	2811464	317	1	317	1.18e-159	558	312
LLSU01000003.1	NC_009656.1	98.423	2824631	2824315	317	1	317	1.18e-159	558	312
LLSU01000003.1	NC_009656.1	98.423	2826394	2826078	317	1	317	1.18e-159	558	312
LLSU01000003.1	NC_009656.1	98.423	2828215	2827899	317	1	317	1.18e-159	558	312
LLSU01000004.1	NC_009656.1	100.000	4825699	4825404	296	1	296	2.36e-156	547	296
LLSU01000004.1	NC_009656.1	98.649	4562850	4563145	296	1	296	1.11e-149	525	292
LLSU01000006.1	NC_009656.1	98.182	4369032	4368758	275	4	278	2.28e-136	481	270
LLSU01000011.1	NC_009656.1	98.069	5566189	5566447	259	1	259	1.66e-127	451	254
LLSU01000013.1	NC_009656.1	98.086	2077963	2078171	209	191402	191610	2.09e-98	364	205
LLSU01000013.1	NC_009656.1	100.000	2078273	2078354	82	191521	191602	1.77e-34	152	82
LLSU01000013.1	NC_009656.1	100.000	5674245	5674215	31	306	336	3.97e-06	58.4	31
LLSU01000013.1	NC_009656.1	100.000	6520030	6520059	30	58934	58963	1.43e-05	56.5	30
LLSU01000017.1	NC_009656.1	99.602	2810021	2810271	251	1	251	9.57e-130	459	250
LLSU01000017.1	NC_009656.1	99.602	2822872	2823122	251	1	251	9.57e-130	459	250
LLSU01000018.1	NC_009656.1	99.595	2813799	2814045	247	1	247	1.57e-127	451	246
LLSU01000024.1	NC_009656.1	100.000	2717949	2717917	33	85276	85308	2.97e-07	62.1	33
LLSU01000024.1	NC_009656.1	100.000	5753123	5753091	33	118385	118417	2.97e-07	62.1	33
LLSU01000024.1	NC_009656.1	100.000	2889342	2889312	31	85278	85308	3.84e-06	58.4	31
LLSU01000026.1	NC_009656.1	100.000	4825524	4825286	239	1	239	9.18e-125	442	239
LLSU01000027.1	NC_009656.1	100.000	4825523	4825286	238	1	238	3.14e-121	440	238
LLSU01000028.1	NC_009656.1	99.441	2521120	2521477	358	1	358	0.0	651	356
LLSU01000028.1	NC_009656.1	100.000	21361	21334	28	146375	146402	1.44e-04	52.8	28
LLSU01000029.1	NC_009656.1	98.057	5103126	5104309	1184	5492	6675	0.0	2060	1161
LLSU01000029.1	NC_009656.1	100.000	5221098	5221132	35	6641	6675	1.82e-08	65.8	35
LLSU01000029.1	NC_009656.1	100.000	3927006	3926978	29	128202	128230	3.93e-05	54.7	29
LLSU01000030.1	NC_009656.1	98.880	4825286	4825642	357	155210	155566	0.0	638	353
LLSU01000030.1	NC_009656.1	98.338	4563267	4562907	361	155206	155566	1.00e-179	634	355
LLSU01000030.1	NC_009656.1	98.599	2887230	2887586	357	155210	155566	3.60e-179	632	352
LLSU01000030.1	NC_009656.1	98.599	4369993	4369637	357	155210	155566	3.60e-179	632	352
LLSU01000030.1	NC_009656.1	98.319	2430416	2430060	357	155210	155566	1.68e-177	627	351
LLSU01000030.1	NC_009656.1	98.319	2538380	2538736	357	155210	155566	1.68e-177	627	351
LLSU01000030.1	NC_009656.1	98.045	4925395	4925752	358	155209	155566	2.17e-176	623	351
LLSU01000030.1	NC_009656.1	100.000	4728105	4728025	81	85504	85584	4.42e-34	150	81
LLSU01000030.1	NC_009656.1	100.000	4728291	4728212	80	85692	85771	1.59e-33	148	80
LLSU01000030.1	NC_009656.1	100.000	5325827	5325750	78	154375	154452	2.06e-32	145	78
LLSU01000031.1	NC_009656.1	99.683	4651442	4616092	35354	109086	144438	0.0	64663	35242
LLSU01000031.1	NC_009656.1	98.795	2029292	2029210	83	101123	101205	1.48e-33	148	82
LLSU01000031.1	NC_009656.1	98.780	4659389	4659308	82	101295	101376	5.32e-33	147	81
LLSU01000031.1	NC_009656.1	100.000	2370352	2370383	32	100912	100943	7.13e-07	60.2	32
LLSU01000032.1	NC_009656.1	98.130	3014127	2971839	42304	56727	99022	0.0	73717	41513
LLSU01000032.1	NC_009656.1	98.276	3019733	3019618	116	44477	44592	3.03e-50	204	114
LLSU01000032.1	NC_009656.1	100.000	6347719	6347752	34	25174	25207	5.36e-08	63.9	34
LLSU01000032.1	NC_009656.1	100.000	1730770	1730800	31	34591	34621	2.49e-06	58.4	31
