JTPL01000001.1	NC_009656.1	100.000	1054776	1054741	36	249	284	3.21e-09	67.6	36
JTPL01000001.1	NC_009656.1	100.000	454884	454851	34	444	477	4.15e-08	63.9	34
JTPL01000001.1	NC_009656.1	100.000	1593776	1593808	33	14	46	1.49e-07	62.1	33
JTPL01000001.1	NC_009656.1	100.000	2889313	2889345	33	14	46	1.49e-07	62.1	33
JTPL01000001.1	NC_009656.1	100.000	2717918	2717947	30	14	43	6.94e-06	56.5	30
JTPL01000001.1	NC_009656.1	100.000	5169553	5169524	30	107223	107252	6.94e-06	56.5	30
JTPL01000010.1	NC_009656.1	100.000	1763165	1763197	33	62922	62954	5.43e-07	62.1	33
JTPL01000010.1	NC_009656.1	100.000	6517439	6517407	33	314251	314283	5.43e-07	62.1	33
JTPL01000010.1	NC_009656.1	100.000	1730770	1730800	31	303494	303524	7.02e-06	58.4	31
JTPL01000010.1	NC_009656.1	100.000	1009457	1009486	30	313570	313599	2.53e-05	56.5	30
JTPL01000010.1	NC_009656.1	100.000	5753091	5753120	30	265657	265686	2.53e-05	56.5	30
JTPL01000011.1	NC_009656.1	99.015	139576	139981	406	1	406	0.0	728	402
JTPL01000012.1	NC_009656.1	100.000	1181161	1181194	34	247450	247483	1.01e-07	63.9	34
JTPL01000012.1	NC_009656.1	100.000	103451	103479	29	220623	220651	6.10e-05	54.7	29
JTPL01000012.1	NC_009656.1	100.000	2321525	2321497	29	231569	231597	6.10e-05	54.7	29
JTPL01000013.1	NC_009656.1	98.485	4150289	4150354	66	234317	234382	6.82e-24	117	65
JTPL01000013.1	NC_009656.1	100.000	6580569	6580599	31	140869	140899	4.20e-06	58.4	31
JTPL01000013.1	NC_009656.1	100.000	3725269	3725240	30	2366	2395	1.51e-05	56.5	30
JTPL01000014.1	NC_009656.1	100.000	5326191	5326159	33	333682	333714	5.69e-07	62.1	33
JTPL01000014.1	NC_009656.1	100.000	3583926	3583955	30	333682	333711	2.65e-05	56.5	30
JTPL01000015.1	NC_009656.1	100.000	879042	879006	37	24933	24969	1.75e-09	69.4	37
JTPL01000015.1	NC_009656.1	100.000	630183	630150	34	172099	172132	8.16e-08	63.9	34
JTPL01000016.1	NC_009656.1	98.074	816503	815310	1194	47669	48862	0.0	2078	1171
JTPL01000016.1	NC_009656.1	100.000	1054776	1054741	36	47	82	2.01e-09	67.6	36
JTPL01000002.1	NC_009656.1	100.000	1113452	1113485	34	84	117	6.49e-08	63.9	34
JTPL01000020.1	NC_009656.1	98.144	4835927	4827739	8190	152264	160451	0.0	14279	8038
JTPL01000020.1	NC_009656.1	98.706	4825286	4826521	1236	187318	188552	0.0	2193	1220
JTPL01000020.1	NC_009656.1	98.383	4369993	4368757	1237	351516	352752	0.0	2174	1217
JTPL01000020.1	NC_009656.1	98.382	2887230	2888465	1236	351516	352751	0.0	2172	1216
JTPL01000020.1	NC_009656.1	98.302	2538380	2539616	1237	351516	352752	0.0	2169	1216
JTPL01000020.1	NC_009656.1	98.304	4925395	4926632	1238	351515	352751	0.0	2169	1217
JTPL01000020.1	NC_009656.1	98.150	2430416	2429174	1243	351516	352757	0.0	2167	1220
JTPL01000020.1	NC_009656.1	98.220	4825286	4826521	1236	351516	352751	0.0	2161	1214
