LLVJ01000001.1	NC_009656.1	100.000	1113452	1113485	34	503912	503945	2.57e-07	63.9	34
LLVJ01000001.1	NC_009656.1	100.000	1730768	1730800	33	91804	91836	9.24e-07	62.1	33
LLVJ01000001.1	NC_009656.1	100.000	1763197	1763165	33	440900	440932	9.24e-07	62.1	33
LLVJ01000001.1	NC_009656.1	100.000	6517407	6517439	33	189639	189671	9.24e-07	62.1	33
LLVJ01000001.1	NC_009656.1	100.000	1730800	1730770	31	200398	200428	1.20e-05	58.4	31
LLVJ01000001.1	NC_009656.1	100.000	1009486	1009457	30	190323	190352	4.30e-05	56.5	30
LLVJ01000001.1	NC_009656.1	100.000	2981622	2981593	30	27570	27599	4.30e-05	56.5	30
LLVJ01000001.1	NC_009656.1	100.000	5753120	5753091	30	238236	238265	4.30e-05	56.5	30
LLVJ01000001.1	NC_009656.1	100.000	1890531	1890503	29	35024	35052	1.55e-04	54.7	29
LLVJ01000001.1	NC_009656.1	100.000	5838963	5838935	29	108180	108208	1.55e-04	54.7	29
LLVJ01000002.1	NC_009656.1	100.000	4825523	4825286	238	1	238	3.14e-121	440	238
LLVJ01000005.1	NC_009656.1	99.029	1900200	1900405	206	35	240	1.13e-102	370	204
LLVJ01000005.1	NC_009656.1	100.000	1900323	1900404	82	349	430	4.47e-37	152	82
LLVJ01000007.1	NC_009656.1	99.071	56081	55544	538	1	538	0.0	966	533
LLVJ01000007.1	NC_009656.1	99.612	2813587	2813073	515	24	538	0.0	941	513
LLVJ01000007.1	NC_009656.1	99.029	2831713	2831199	515	24	538	0.0	924	510
LLVJ01000007.1	NC_009656.1	98.677	2834360	2833983	378	1	378	0.0	671	373
LLVJ01000008.1	NC_009656.1	98.864	137375	137726	352	186	537	1.54e-180	628	348
LLVJ01000008.1	NC_009656.1	100.000	94211	94238	28	187	214	4.25e-07	52.8	28
LLVJ01000009.1	NC_009656.1	100.000	1593808	1593776	33	460	492	6.77e-10	62.1	33
LLVJ01000009.1	NC_009656.1	100.000	2889345	2889313	33	460	492	6.77e-10	62.1	33
LLVJ01000009.1	NC_009656.1	100.000	2717947	2717918	30	463	492	3.15e-08	56.5	30
LLVJ01000013.1	NC_009656.1	100.000	152659	152632	28	109431	109458	1.72e-04	52.8	28
LLVJ01000014.1	NC_009656.1	100.000	1054741	1054776	36	178	213	1.34e-11	67.6	36
LLVJ01000015.1	NC_009656.1	100.000	1054776	1054741	36	260	295	1.33e-11	67.6	36
LLVJ01000015.1	NC_009656.1	100.000	1593776	1593808	33	25	57	6.17e-10	62.1	33
LLVJ01000015.1	NC_009656.1	100.000	2889313	2889345	33	25	57	6.17e-10	62.1	33
LLVJ01000015.1	NC_009656.1	100.000	2717918	2717947	30	25	54	2.87e-08	56.5	30
LLVJ01000016.1	NC_009656.1	100.000	137959	137721	239	229	467	1.86e-124	442	239
LLVJ01000016.1	NC_009656.1	100.000	137428	137375	54	1	54	1.29e-21	100	54
LLVJ01000016.1	NC_009656.1	100.000	94238	94211	28	26	53	3.67e-07	52.8	28
LLVJ01000018.1	NC_009656.1	100.000	1593776	1593808	33	232	264	5.81e-10	62.1	33
LLVJ01000018.1	NC_009656.1	100.000	2889313	2889345	33	232	264	5.81e-10	62.1	33
LLVJ01000018.1	NC_009656.1	100.000	2717918	2717947	30	232	261	2.70e-08	56.5	30
LLVJ01000024.1	NC_009656.1	100.000	3447902	3447875	28	23835	23862	2.06e-05	52.8	28
LLVJ01000025.1	NC_009656.1	99.024	1900404	1900200	205	158	362	2.70e-102	368	203
LLVJ01000028.1	NC_009656.1	100.000	4825286	4825642	357	1	357	0.0	660	357
LLVJ01000028.1	NC_009656.1	98.039	2887230	2887586	357	1	357	1.68e-178	621	350
LLVJ01000028.1	NC_009656.1	98.039	4369993	4369637	357	1	357	1.68e-178	621	350
LLVJ01000028.1	NC_009656.1	98.039	4563263	4562907	357	1	357	1.68e-178	621	350
LLVJ01000029.1	NC_009656.1	98.319	55843	56199	357	1	357	3.61e-180	627	351
LLVJ01000029.1	NC_009656.1	98.319	2834122	2834478	357	1	357	3.61e-180	627	351
LLVJ01000029.1	NC_009656.1	99.537	2813372	2813587	216	1	216	3.99e-110	394	215
LLVJ01000030.1	NC_009656.1	99.080	139981	139656	326	1	326	5.56e-168	586	323
LLVJ01000035.1	NC_009656.1	98.057	5103126	5104309	1184	36132	37315	0.0	2060	1161
LLVJ01000035.1	NC_009656.1	98.319	137614	137377	238	1	238	1.43e-114	418	234
LLVJ01000035.1	NC_009656.1	100.000	5221098	5221132	35	37281	37315	2.14e-08	65.8	35
LLVJ01000035.1	NC_009656.1	100.000	3927006	3926978	29	158758	158786	4.63e-05	54.7	29
LLVJ01000036.1	NC_009656.1	98.069	5566447	5566189	259	1	259	1.66e-127	451	254
LLVJ01000039.1	NC_009656.1	99.595	2813799	2814045	247	1	247	1.57e-127	451	246
LLVJ01000043.1	NC_009656.1	98.739	139744	139981	238	1	238	3.32e-119	424	235
LLVJ01000044.1	NC_009656.1	100.000	4825523	4825286	238	1	238	3.30e-124	440	238
LLVJ01000046.1	NC_009656.1	99.403	2521477	2521143	335	173924	174258	6.80e-172	608	333
LLVJ01000046.1	NC_009656.1	100.000	21334	21361	28	27880	27907	1.44e-04	52.8	28
LLVJ01000048.1	NC_009656.1	98.745	139981	139743	239	2	240	9.24e-120	425	236
LLVJ01000049.1	NC_009656.1	98.319	137614	137377	238	1	238	1.55e-117	418	234
LLVJ01000050.1	NC_009656.1	98.326	137615	137377	239	1	239	4.30e-118	420	235
LLVJ01000051.1	NC_009656.1	100.000	4825524	4825286	239	1	239	9.18e-125	442	239
LLVJ01000052.1	NC_009656.1	99.509	4651442	4602956	48490	108693	157181	0.0	88222	48252
LLVJ01000052.1	NC_009656.1	98.532	4601669	4590434	11243	157209	168448	0.0	19839	11078
LLVJ01000052.1	NC_009656.1	98.795	2029292	2029210	83	100730	100812	1.72e-33	148	82
LLVJ01000052.1	NC_009656.1	98.780	4659389	4659308	82	100902	100983	6.20e-33	147	81
LLVJ01000052.1	NC_009656.1	100.000	2370352	2370383	32	100519	100550	8.31e-07	60.2	32
LLVJ01000053.1	NC_009656.1	98.880	4825286	4825642	357	155077	155433	0.0	638	353
LLVJ01000053.1	NC_009656.1	98.338	4563267	4562907	361	155073	155433	1.00e-179	634	355
LLVJ01000053.1	NC_009656.1	98.599	2887230	2887586	357	155077	155433	3.60e-179	632	352
LLVJ01000053.1	NC_009656.1	98.599	4369993	4369637	357	155077	155433	3.60e-179	632	352
LLVJ01000053.1	NC_009656.1	98.319	2430416	2430060	357	155077	155433	1.67e-177	627	351
LLVJ01000053.1	NC_009656.1	98.319	2538380	2538736	357	155077	155433	1.67e-177	627	351
LLVJ01000053.1	NC_009656.1	98.045	4925395	4925752	358	155076	155433	2.17e-176	623	351
LLVJ01000053.1	NC_009656.1	100.000	4728105	4728025	81	85367	85447	4.42e-34	150	81
LLVJ01000053.1	NC_009656.1	100.000	4728291	4728212	80	85555	85634	1.59e-33	148	80
LLVJ01000053.1	NC_009656.1	100.000	5325827	5325750	78	154242	154319	2.06e-32	145	78
LLVJ01000054.1	NC_009656.1	98.107	3014127	2971839	42305	56665	98960	0.0	73662	41504
LLVJ01000054.1	NC_009656.1	98.276	3019733	3019618	116	44415	44530	3.02e-50	204	114
LLVJ01000054.1	NC_009656.1	100.000	6347719	6347752	34	25112	25145	5.36e-08	63.9	34
LLVJ01000054.1	NC_009656.1	100.000	1730770	1730800	31	34529	34559	2.49e-06	58.4	31
LLVJ01000055.1	NC_009656.1	100.000	879006	879042	37	111563	111599	1.12e-09	69.4	37
LLVJ01000055.1	NC_009656.1	100.000	3277202	3277172	31	86248	86278	2.42e-06	58.4	31
LLVJ01000056.1	NC_009656.1	98.765	2390591	2390671	81	114617	114696	6.04e-32	143	80
LLVJ01000056.1	NC_009656.1	100.000	2390752	2390828	77	114618	114694	6.04e-32	143	77
LLVJ01000057.1	NC_009656.1	98.456	5220765	5198827	21955	387123	409062	0.0	38636	21616
LLVJ01000057.1	NC_009656.1	98.514	689324	710312	20994	388078	409062	0.0	37028	20682
LLVJ01000057.1	NC_009656.1	98.700	488635	495166	6538	181730	188266	0.0	11596	6453
LLVJ01000057.1	NC_009656.1	100.000	137428	137375	54	1	54	1.45e-18	100	54
LLVJ01000057.1	NC_009656.1	100.000	1254839	1254881	43	238639	238681	1.89e-12	80.5	43
LLVJ01000057.1	NC_009656.1	100.000	1054822	1054789	34	279441	279474	1.91e-07	63.9	34
LLVJ01000057.1	NC_009656.1	100.000	1054822	1054789	34	279320	279353	1.91e-07	63.9	34
LLVJ01000057.1	NC_009656.1	100.000	537655	537623	33	230600	230632	6.85e-07	62.1	33
LLVJ01000057.1	NC_009656.1	100.000	1593807	1593776	32	328848	328879	2.46e-06	60.2	32
LLVJ01000057.1	NC_009656.1	100.000	2889344	2889313	32	328848	328879	2.46e-06	60.2	32
LLVJ01000057.1	NC_009656.1	100.000	2717947	2717918	30	328850	328879	3.19e-05	56.5	30
LLVJ01000057.1	NC_009656.1	100.000	5798868	5798839	30	100455	100484	3.19e-05	56.5	30
LLVJ01000057.1	NC_009656.1	100.000	1699797	1699769	29	272127	272155	1.15e-04	54.7	29
LLVJ01000057.1	NC_009656.1	100.000	94238	94211	28	26	53	4.12e-04	52.8	28
LLVJ01000057.1	NC_009656.1	100.000	509837	509810	28	199893	199920	4.12e-04	52.8	28
LLVJ01000057.1	NC_009656.1	100.000	5110423	5110450	28	361398	361425	4.12e-04	52.8	28
LLVJ01000058.1	NC_009656.1	98.340	5536147	5534884	1265	22280	23544	0.0	2218	1244
LLVJ01000058.1	NC_009656.1	100.000	111843	111880	38	39441	39478	2.72e-10	71.3	38
LLVJ01000058.1	NC_009656.1	100.000	111880	111843	38	45867	45904	2.72e-10	71.3	38
LLVJ01000059.1	NC_009656.1	98.319	137377	137614	238	111845	112082	7.91e-115	418	234
LLVJ01000059.1	NC_009656.1	98.485	4150354	4150289	66	2464	2529	3.23e-24	117	65
LLVJ01000059.1	NC_009656.1	100.000	6580599	6580569	31	95989	96019	1.99e-06	58.4	31
LLVJ01000060.1	NC_009656.1	98.120	4835927	4827739	8190	75306	83493	0.0	14268	8036
LLVJ01000060.1	NC_009656.1	99.580	5498204	5498441	238	1	238	7.55e-120	435	237
LLVJ01000060.1	NC_009656.1	99.580	5511897	5511660	238	1	238	7.55e-120	435	237
LLVJ01000061.1	NC_009656.1	100.000	5306028	5305947	82	34734	34815	8.32e-35	152	82
LLVJ01000061.1	NC_009656.1	100.000	4659359	4659312	48	15373	15420	6.61e-16	89.8	48
LLVJ01000061.1	NC_009656.1	98.000	4573802	4573753	50	15376	15425	2.38e-15	87.9	49
