LLMD01000001.1	NC_009656.1	99.983	6232487	6250417	17931	691664	709594	0.0	33096	17928
LLMD01000001.1	NC_009656.1	99.987	6250886	6258565	7680	711663	719342	0.0	14177	7679
LLMD01000001.1	NC_009656.1	100.000	6250416	6250889	474	710174	710647	0.0	876	474
LLMD01000001.1	NC_009656.1	98.792	137373	137786	414	719339	719752	0.0	737	409
LLMD01000001.1	NC_009656.1	100.000	6231111	6231152	42	691624	691665	9.80e-12	78.7	42
LLMD01000001.1	NC_009656.1	100.000	1113452	1113485	34	503913	503946	2.74e-07	63.9	34
LLMD01000001.1	NC_009656.1	100.000	1730768	1730800	33	91804	91836	9.86e-07	62.1	33
LLMD01000001.1	NC_009656.1	100.000	1763197	1763165	33	440901	440933	9.86e-07	62.1	33
LLMD01000001.1	NC_009656.1	100.000	6517407	6517439	33	189639	189671	9.86e-07	62.1	33
LLMD01000001.1	NC_009656.1	100.000	1730800	1730770	31	200398	200428	1.28e-05	58.4	31
LLMD01000001.1	NC_009656.1	100.000	1009486	1009457	30	190323	190352	4.59e-05	56.5	30
LLMD01000001.1	NC_009656.1	100.000	5753120	5753091	30	238236	238265	4.59e-05	56.5	30
LLMD01000001.1	NC_009656.1	100.000	94210	94238	29	719341	719369	1.65e-04	54.7	29
LLMD01000001.1	NC_009656.1	100.000	1890531	1890503	29	35024	35052	1.65e-04	54.7	29
LLMD01000001.1	NC_009656.1	100.000	5838963	5838935	29	108180	108208	1.65e-04	54.7	29
LLMD01000002.1	NC_009656.1	98.144	4835927	4827739	8190	219370	227557	0.0	14279	8038
LLMD01000002.1	NC_009656.1	100.000	5508623	5509772	1150	67128	68277	0.0	2124	1150
LLMD01000002.1	NC_009656.1	99.663	5497557	5498446	891	66242	67131	0.0	1628	888
LLMD01000002.1	NC_009656.1	99.886	5512539	5511660	880	66248	67127	0.0	1620	879
LLMD01000002.1	NC_009656.1	99.688	3860755	3861394	640	70629	71268	0.0	1171	638
LLMD01000002.1	NC_009656.1	100.000	4825286	4825523	238	254424	254661	3.84e-121	440	238
LLMD01000002.1	NC_009656.1	100.000	116188	116354	167	72620	72786	1.13e-81	309	167
LLMD01000002.1	NC_009656.1	100.000	1203654	1203622	33	181331	181363	3.49e-07	62.1	33
LLMD01000003.1	NC_009656.1	98.941	5566679	5566209	472	1	472	0.0	843	467
LLMD01000003.1	NC_009656.1	98.517	6353915	6353445	472	1	472	0.0	832	465
LLMD01000003.1	NC_009656.1	98.507	811802	812269	469	1	469	0.0	826	462
LLMD01000003.1	NC_009656.1	98.305	4983363	4982893	472	1	472	0.0	826	464
LLMD01000004.1	NC_009656.1	98.630	2520624	2521061	438	1	438	0.0	776	432
LLMD01000011.1	NC_009656.1	99.027	137786	137376	411	1	411	0.0	737	407
LLMD01000011.1	NC_009656.1	100.000	94238	94211	28	384	411	3.21e-07	52.8	28
LLMD01000013.1	NC_009656.1	98.086	2077963	2078171	209	191301	191509	2.09e-98	364	205
LLMD01000013.1	NC_009656.1	100.000	2078273	2078354	82	191420	191501	1.77e-34	152	82
LLMD01000013.1	NC_009656.1	100.000	5674245	5674215	31	306	336	3.97e-06	58.4	31
LLMD01000013.1	NC_009656.1	100.000	6520030	6520059	30	58833	58862	1.43e-05	56.5	30
LLMD01000015.1	NC_009656.1	98.974	55692	56081	390	1	390	0.0	699	386
LLMD01000015.1	NC_009656.1	99.728	2813221	2813587	367	1	367	0.0	673	366
LLMD01000015.1	NC_009656.1	98.677	2833983	2834360	378	13	390	0.0	671	373
LLMD01000015.1	NC_009656.1	98.638	2831347	2831713	367	1	367	0.0	651	362
LLMD01000017.1	NC_009656.1	99.742	2813459	2813073	387	1	387	0.0	710	386
LLMD01000017.1	NC_009656.1	99.483	55930	55544	387	1	387	0.0	704	385
LLMD01000017.1	NC_009656.1	99.483	2831585	2831199	387	1	387	0.0	704	385
LLMD01000019.1	NC_009656.1	99.582	2521239	2521477	239	1	239	6.59e-123	436	238
LLMD01000020.1	NC_009656.1	99.721	2521477	2521120	358	1	358	0.0	656	357
LLMD01000021.1	NC_009656.1	98.319	55843	56199	357	1	357	3.61e-180	627	351
LLMD01000021.1	NC_009656.1	98.319	2834122	2834478	357	1	357	3.61e-180	627	351
LLMD01000021.1	NC_009656.1	99.537	2813372	2813587	216	1	216	3.99e-110	394	215
LLMD01000024.1	NC_009656.1	100.000	2717949	2717917	33	81056	81088	2.91e-07	62.1	33
LLMD01000024.1	NC_009656.1	100.000	5753123	5753091	33	114165	114197	2.91e-07	62.1	33
LLMD01000024.1	NC_009656.1	100.000	2889342	2889312	31	81058	81088	3.76e-06	58.4	31
LLMD01000026.1	NC_009656.1	98.423	2811780	2811464	317	1	317	1.18e-159	558	312
LLMD01000026.1	NC_009656.1	98.423	2824631	2824315	317	1	317	1.18e-159	558	312
LLMD01000026.1	NC_009656.1	98.423	2826394	2826078	317	1	317	1.18e-159	558	312
LLMD01000026.1	NC_009656.1	98.423	2828215	2827899	317	1	317	1.18e-159	558	312
LLMD01000035.1	NC_009656.1	100.000	4825523	4825286	238	1	238	3.14e-121	440	238
LLMD01000036.1	NC_009656.1	98.069	5566447	5566189	259	1	259	1.66e-127	451	254
LLMD01000037.1	NC_009656.1	99.222	2810015	2810271	257	1	257	2.11e-131	464	255
LLMD01000037.1	NC_009656.1	99.222	2822866	2823122	257	1	257	2.11e-131	464	255
LLMD01000039.1	NC_009656.1	99.595	2813799	2814045	247	1	247	1.57e-127	451	246
LLMD01000043.1	NC_009656.1	100.000	4825524	4825286	239	1	239	9.18e-125	442	239
LLMD01000044.1	NC_009656.1	99.153	2521360	2521477	118	1	118	6.22e-53	213	117
LLMD01000044.1	NC_009656.1	100.000	21361	21334	28	146135	146162	1.44e-04	52.8	28
LLMD01000045.1	NC_009656.1	98.057	5104309	5103126	1184	164726	165909	0.0	2060	1161
LLMD01000045.1	NC_009656.1	100.000	5221132	5221098	35	164726	164760	1.82e-08	65.8	35
