JTTC01000001.1	NC_009656.1	100.000	5326191	5326159	33	251819	251851	4.15e-07	62.1	33
JTTC01000001.1	NC_009656.1	100.000	3583926	3583955	30	251819	251848	1.93e-05	56.5	30
JTTC01000010.1	NC_009656.1	98.855	1974940	2044628	69701	1	69694	0.0	1.243e+05	68903
JTTC01000010.1	NC_009656.1	98.795	5325918	5326000	83	54272	54354	8.92e-34	148	82
JTTC01000010.1	NC_009656.1	100.000	2390513	2390589	77	63273	63349	4.15e-32	143	77
JTTC01000010.1	NC_009656.1	100.000	2390514	2390589	76	63565	63640	1.49e-31	141	76
JTTC01000010.1	NC_009656.1	100.000	2002682	2002653	30	27716	27745	5.56e-06	56.5	30
JTTC01000010.1	NC_009656.1	100.000	1038123	1038095	29	69666	69694	2.00e-05	54.7	29
JTTC01000100.1	NC_009656.1	98.485	4150289	4150354	66	5169	5234	2.15e-25	117	65
JTTC01000011.1	NC_009656.1	100.000	2390829	2390752	78	36012	36089	1.02e-32	145	78
JTTC01000011.1	NC_009656.1	100.000	2038284	2038208	77	36092	36168	3.66e-32	143	77
JTTC01000011.1	NC_009656.1	100.000	2038575	2038500	76	36092	36167	1.31e-31	141	76
JTTC01000011.1	NC_009656.1	100.000	2390667	2390592	76	35854	35929	1.31e-31	141	76
JTTC01000011.1	NC_009656.1	98.734	2635974	2635896	79	35854	35932	1.31e-31	141	78
JTTC01000011.1	NC_009656.1	100.000	2635974	2635899	76	36014	36089	1.31e-31	141	76
JTTC01000011.1	NC_009656.1	100.000	5089668	5089635	34	66719	66752	2.93e-08	63.9	34
JTTC01000111.1	NC_009656.1	98.624	6481775	6481122	654	338	991	0.0	1158	645
JTTC01000119.1	NC_009656.1	98.822	2848172	2847579	594	9	602	0.0	1059	587
JTTC01000119.1	NC_009656.1	98.007	6408775	6408174	602	1	602	0.0	1046	590
JTTC01000012.1	NC_009656.1	99.317	5566191	5571733	5560	1	5560	0.0	10041	5522
JTTC01000012.1	NC_009656.1	99.281	4982875	4988417	5560	1	5560	0.0	10030	5520
JTTC01000012.1	NC_009656.1	99.263	812290	806748	5560	1	5560	0.0	10024	5519
JTTC01000012.1	NC_009656.1	99.263	6353427	6358969	5560	1	5560	0.0	10024	5519
JTTC01000013.1	NC_009656.1	100.000	1113485	1113452	34	22347	22380	1.60e-07	63.9	34
JTTC01000013.1	NC_009656.1	100.000	1763165	1763197	33	85360	85392	5.74e-07	62.1	33
JTTC01000013.1	NC_009656.1	100.000	6517439	6517407	33	336622	336654	5.74e-07	62.1	33
JTTC01000013.1	NC_009656.1	100.000	1730770	1730800	31	325865	325895	7.43e-06	58.4	31
JTTC01000013.1	NC_009656.1	100.000	1009457	1009486	30	335941	335970	2.67e-05	56.5	30
JTTC01000013.1	NC_009656.1	100.000	5753091	5753120	30	288028	288057	2.67e-05	56.5	30
JTTC01000013.1	NC_009656.1	100.000	5838935	5838963	29	418085	418113	9.61e-05	54.7	29
JTTC01000131.1	NC_009656.1	99.074	6479612	6479397	216	1	216	1.20e-107	388	214
JTTC01000135.1	NC_009656.1	98.066	6474979	6475340	362	1166	1527	1.42e-180	630	355
JTTC01000014.1	NC_009656.1	98.298	3950769	3950535	235	171	405	7.52e-113	412	231
JTTC01000014.1	NC_009656.1	100.000	6580599	6580569	31	88285	88315	4.06e-06	58.4	31
JTTC01000014.1	NC_009656.1	100.000	3725240	3725269	30	226789	226818	1.46e-05	56.5	30
JTTC01000015.1	NC_009656.1	98.356	4826521	4825792	730	173507	174236	0.0	1282	718
JTTC01000015.1	NC_009656.1	98.087	2429179	2429910	732	173505	174236	0.0	1275	718
JTTC01000015.1	NC_009656.1	98.085	2888466	2887736	731	173506	174236	0.0	1273	717
JTTC01000015.1	NC_009656.1	98.082	2539615	2538886	730	173507	174236	0.0	1271	716
JTTC01000015.1	NC_009656.1	98.082	4368758	4369487	730	173507	174236	0.0	1271	716
JTTC01000015.1	NC_009656.1	98.085	4926632	4925902	731	173507	174236	0.0	1271	717
JTTC01000015.1	NC_009656.1	99.010	4562455	4562757	303	173934	174236	1.94e-152	544	300
JTTC01000015.1	NC_009656.1	98.561	2521339	2521477	139	1	139	6.14e-63	246	137
JTTC01000015.1	NC_009656.1	100.000	21361	21334	28	146156	146183	1.44e-04	52.8	28
JTTC01000016.1	NC_009656.1	98.409	4825286	4826228	943	155384	156326	0.0	1659	928
JTTC01000016.1	NC_009656.1	98.303	2887230	2888172	943	155384	156326	0.0	1653	927
JTTC01000016.1	NC_009656.1	98.199	4925395	4926338	944	155383	156326	0.0	1650	927
JTTC01000016.1	NC_009656.1	98.197	4369993	4369051	943	155384	156326	0.0	1648	926
JTTC01000016.1	NC_009656.1	98.091	2430416	2429474	943	155384	156326	0.0	1642	925
JTTC01000016.1	NC_009656.1	98.091	2538380	2539322	943	155384	156326	0.0	1642	925
JTTC01000016.1	NC_009656.1	98.164	4563267	4562451	817	155380	156196	0.0	1426	802
JTTC01000016.1	NC_009656.1	98.127	2520274	2520967	694	162096	162789	0.0	1210	681
JTTC01000016.1	NC_009656.1	100.000	4728105	4728025	81	85667	85747	4.63e-34	150	81
JTTC01000016.1	NC_009656.1	100.000	4728291	4728212	80	85855	85934	1.66e-33	148	80
JTTC01000016.1	NC_009656.1	100.000	5325827	5325750	78	154549	154626	2.15e-32	145	78
JTTC01000018.1	NC_009656.1	100.000	2917918	2917956	39	32342	32380	4.10e-11	73.1	39
JTTC01000018.1	NC_009656.1	100.000	454850	454882	33	12890	12922	8.87e-08	62.1	33
JTTC01000018.1	NC_009656.1	100.000	1704354	1704385	32	37282	37313	3.19e-07	60.2	32
JTTC01000002.1	NC_009656.1	100.000	879042	879006	37	25694	25730	1.48e-09	69.4	37
JTTC01000002.1	NC_009656.1	100.000	630183	630150	34	172860	172893	6.90e-08	63.9	34
JTTC01000021.1	NC_009656.1	99.748	3175191	3162495	12698	69623	82318	0.0	23268	12666
JTTC01000021.1	NC_009656.1	100.000	1054773	1054741	33	35131	35163	1.70e-07	62.1	33
JTTC01000021.1	NC_009656.1	100.000	1730800	1730770	31	35313	35343	2.20e-06	58.4	31
JTTC01000022.1	NC_009656.1	99.029	1900405	1900200	206	133665	133870	2.99e-100	370	204
JTTC01000022.1	NC_009656.1	100.000	1900404	1900323	82	133475	133556	1.18e-34	152	82
JTTC01000024.1	NC_009656.1	98.340	5536147	5534884	1265	22061	23325	0.0	2218	1244
JTTC01000024.1	NC_009656.1	100.000	111843	111880	38	39326	39363	2.72e-10	71.3	38
JTTC01000024.1	NC_009656.1	100.000	111880	111843	38	45752	45789	2.72e-10	71.3	38
JTTC01000025.1	NC_009656.1	100.000	1054776	1054741	36	46	81	7.79e-11	67.6	36
JTTC01000026.1	NC_009656.1	98.057	5104309	5103126	1184	53457	54640	0.0	2060	1161
JTTC01000026.1	NC_009656.1	99.670	296008	296310	303	1	303	3.08e-156	555	302
JTTC01000026.1	NC_009656.1	100.000	5221132	5221098	35	53457	53491	6.33e-09	65.8	35
JTTC01000027.1	NC_009656.1	98.713	488635	495153	6525	89357	95880	0.0	11577	6441
JTTC01000027.1	NC_009656.1	100.000	5798868	5798839	30	7969	7998	6.11e-06	56.5	30
JTTC01000028.1	NC_009656.1	98.765	2390591	2390671	81	37055	37134	2.34e-32	143	80
JTTC01000028.1	NC_009656.1	100.000	2390752	2390828	77	37056	37132	2.34e-32	143	77
JTTC01000029.1	NC_009656.1	98.165	4562672	4562455	218	1	218	1.21e-104	381	214
JTTC01000003.1	NC_009656.1	98.086	2077963	2078171	209	190897	191105	2.08e-98	364	205
JTTC01000003.1	NC_009656.1	100.000	2078273	2078354	82	191016	191097	1.77e-34	152	82
JTTC01000003.1	NC_009656.1	100.000	6520030	6520059	30	58429	58458	1.42e-05	56.5	30
JTTC01000030.1	NC_009656.1	98.625	4826521	4825286	1236	7333	8567	0.0	2187	1219
JTTC01000030.1	NC_009656.1	98.060	4368757	4369993	1237	7332	8567	0.0	2150	1213
JTTC01000030.1	NC_009656.1	98.393	4562455	4563263	809	7759	8567	0.0	1423	796
JTTC01000030.1	NC_009656.1	99.286	2521339	2521478	140	1	140	1.80e-66	254	139
JTTC01000031.1	NC_009656.1	99.259	139577	139981	405	1	405	0.0	732	402
JTTC01000031.1	NC_009656.1	100.000	3794381	3794409	29	82597	82625	2.14e-05	54.7	29
JTTC01000032.1	NC_009656.1	99.983	6250417	6232487	17931	9940	27870	0.0	33096	17928
JTTC01000032.1	NC_009656.1	99.987	6258565	6250886	7680	192	7871	0.0	14177	7679
JTTC01000032.1	NC_009656.1	100.000	6250889	6250416	474	8887	9360	0.0	876	474
JTTC01000032.1	NC_009656.1	100.000	6231152	6231111	42	27869	27910	6.78e-13	78.7	42
JTTC01000032.1	NC_009656.1	100.000	94238	94210	29	165	193	1.14e-05	54.7	29
JTTC01000035.1	NC_009656.1	100.000	2717949	2717917	33	83178	83210	1.77e-07	62.1	33
JTTC01000035.1	NC_009656.1	100.000	5753123	5753091	33	116287	116319	1.77e-07	62.1	33
JTTC01000035.1	NC_009656.1	100.000	2889342	2889312	31	83180	83210	2.29e-06	58.4	31
JTTC01000037.1	NC_009656.1	100.000	3387614	3387642	29	27402	27430	1.38e-05	54.7	29
JTTC01000039.1	NC_009656.1	98.383	546382	546012	371	1	371	0.0	652	365
JTTC01000039.1	NC_009656.1	100.000	1254881	1254839	43	806	848	1.75e-13	80.5	43
JTTC01000039.1	NC_009656.1	100.000	537623	537655	33	8855	8887	6.34e-08	62.1	33
JTTC01000039.1	NC_009656.1	100.000	509810	509837	28	39698	39725	3.82e-05	52.8	28
JTTC01000040.1	NC_009656.1	100.000	2497689	2497716	28	10835	10862	4.05e-05	52.8	28
JTTC01000041.1	NC_009656.1	100.000	1730768	1730800	33	84895	84927	1.37e-07	62.1	33
JTTC01000041.1	NC_009656.1	100.000	1890531	1890503	29	28115	28143	2.30e-05	54.7	29
JTTC01000042.1	NC_009656.1	99.509	4651442	4602956	48490	108683	157171	0.0	88222	48252
JTTC01000042.1	NC_009656.1	98.994	4601669	4590737	10939	157199	168135	0.0	19584	10829
JTTC01000042.1	NC_009656.1	98.795	2029292	2029210	83	100720	100802	1.72e-33	148	82
JTTC01000042.1	NC_009656.1	98.780	4659389	4659308	82	100892	100973	6.18e-33	147	81
JTTC01000042.1	NC_009656.1	100.000	2370352	2370383	32	100509	100540	8.29e-07	60.2	32
JTTC01000044.1	NC_009656.1	98.333	717831	717949	120	58171	58289	6.53e-52	209	118
