JTVB01000001.1	NC_009656.1	100.000	1054741	1054776	36	308522	308557	9.09e-09	67.6	36
JTVB01000001.1	NC_009656.1	100.000	1181161	1181196	36	201027	201062	9.09e-09	67.6	36
JTVB01000001.1	NC_009656.1	100.000	5169524	5169553	30	244104	244133	1.97e-05	56.5	30
JTVB01000001.1	NC_009656.1	100.000	103451	103479	29	174203	174231	7.08e-05	54.7	29
JTVB01000001.1	NC_009656.1	100.000	2321525	2321497	29	185146	185174	7.08e-05	54.7	29
JTVB01000010.1	NC_009656.1	98.756	2818357	2817313	1045	35708	36752	0.0	1858	1032
JTVB01000010.1	NC_009656.1	98.252	2813587	2813016	572	34290	34860	0.0	1000	562
JTVB01000010.1	NC_009656.1	100.000	2813624	2813588	37	33962	33998	3.28e-10	69.4	37
JTVB01000010.1	NC_009656.1	100.000	2813018	2813049	32	34065	34096	1.97e-07	60.2	32
JTVB01000010.1	NC_009656.1	100.000	2829746	2829715	32	34064	34095	1.97e-07	60.2	32
JTVB01000010.1	NC_009656.1	100.000	2831144	2831175	32	34065	34096	1.97e-07	60.2	32
JTVB01000107.1	NC_009656.1	99.662	5533120	5532825	296	455	750	2.92e-154	542	295
JTVB01000011.1	NC_009656.1	100.000	5270206	5270168	39	128903	128941	2.44e-10	73.1	39
JTVB01000011.1	NC_009656.1	100.000	586323	586291	33	33951	33983	5.27e-07	62.1	33
JTVB01000011.1	NC_009656.1	100.000	4760165	4760196	32	6931	6962	1.90e-06	60.2	32
JTVB01000011.1	NC_009656.1	100.000	21334	21361	28	265687	265714	3.17e-04	52.8	28
JTVB01000110.1	NC_009656.1	100.000	2101557	2101013	545	1	545	0.0	1007	545
JTVB01000119.1	NC_009656.1	98.333	5027545	5027604	60	3	62	3.14e-22	106	59
JTVB01000120.1	NC_009656.1	98.431	2463049	2463303	255	5222	5476	1.36e-125	449	251
JTVB01000127.1	NC_009656.1	99.724	5504834	5503021	1814	1	1814	0.0	3323	1809
JTVB01000136.1	NC_009656.1	98.648	290853	292109	1257	395	1650	0.0	2226	1240
JTVB01000137.1	NC_009656.1	99.485	4852166	4852553	388	1	388	0.0	706	386
JTVB01000137.1	NC_009656.1	98.932	4852533	4852813	281	440	720	1.32e-142	503	278
JTVB01000139.1	NC_009656.1	98.624	2349069	2348852	218	455	672	1.29e-107	387	215
JTVB01000014.1	NC_009656.1	98.782	2812273	2813011	739	2136	2874	0.0	1315	730
JTVB01000014.1	NC_009656.1	100.000	2917918	2917956	39	49445	49483	6.71e-11	73.1	39
JTVB01000014.1	NC_009656.1	100.000	454850	454882	33	29993	30025	1.45e-07	62.1	33
JTVB01000014.1	NC_009656.1	100.000	1704353	1704385	33	65857	65889	1.45e-07	62.1	33
JTVB01000014.1	NC_009656.1	100.000	1704354	1704385	32	65629	65660	5.22e-07	60.2	32
JTVB01000014.1	NC_009656.1	100.000	2829745	2829715	31	3003	3033	1.88e-06	58.4	31
JTVB01000014.1	NC_009656.1	100.000	2829745	2829715	31	931	961	1.88e-06	58.4	31
JTVB01000014.1	NC_009656.1	100.000	2887175	2887204	30	53609	53638	6.76e-06	56.5	30
JTVB01000014.1	NC_009656.1	100.000	1204500	1204528	29	53668	53696	2.43e-05	54.7	29
JTVB01000014.1	NC_009656.1	100.000	1204801	1204829	29	53609	53637	2.43e-05	54.7	29
