LLSW01000001.1	NC_009656.1	100.000	1113452	1113485	34	503900	503933	2.67e-07	63.9	34
LLSW01000001.1	NC_009656.1	100.000	1730768	1730800	33	91792	91824	9.60e-07	62.1	33
LLSW01000001.1	NC_009656.1	100.000	1763197	1763165	33	440888	440920	9.60e-07	62.1	33
LLSW01000001.1	NC_009656.1	100.000	6517407	6517439	33	189626	189658	9.60e-07	62.1	33
LLSW01000001.1	NC_009656.1	100.000	1730800	1730770	31	200385	200415	1.24e-05	58.4	31
LLSW01000001.1	NC_009656.1	100.000	1009486	1009457	30	190310	190339	4.46e-05	56.5	30
LLSW01000001.1	NC_009656.1	100.000	5753120	5753091	30	238223	238252	4.46e-05	56.5	30
LLSW01000001.1	NC_009656.1	100.000	1890531	1890503	29	35012	35040	1.61e-04	54.7	29
LLSW01000001.1	NC_009656.1	100.000	5838963	5838935	29	108168	108196	1.61e-04	54.7	29
LLSW01000002.1	NC_009656.1	100.000	377668	377639	30	170444	170473	1.66e-05	56.5	30
LLSW01000002.1	NC_009656.1	100.000	857764	857792	29	139901	139929	5.97e-05	54.7	29
LLSW01000003.1	NC_009656.1	98.974	55692	56081	390	1	390	0.0	699	386
LLSW01000003.1	NC_009656.1	99.728	2813221	2813587	367	1	367	0.0	673	366
LLSW01000003.1	NC_009656.1	98.677	2833983	2834360	378	13	390	0.0	671	373
LLSW01000003.1	NC_009656.1	98.638	2831347	2831713	367	1	367	0.0	651	362
LLSW01000004.1	NC_009656.1	99.742	2813459	2813073	387	1	387	0.0	710	386
LLSW01000004.1	NC_009656.1	99.483	55930	55544	387	1	387	0.0	704	385
LLSW01000004.1	NC_009656.1	99.483	2831585	2831199	387	1	387	0.0	704	385
LLSW01000007.1	NC_009656.1	100.000	6258565	6258436	130	239	368	5.68e-64	241	130
LLSW01000007.1	NC_009656.1	100.000	94238	94210	29	212	240	7.94e-08	54.7	29
LLSW01000008.1	NC_009656.1	98.319	56199	55843	357	1	357	3.61e-180	627	351
LLSW01000008.1	NC_009656.1	98.319	2834478	2834122	357	1	357	3.61e-180	627	351
LLSW01000008.1	NC_009656.1	99.537	2813587	2813372	216	142	357	3.99e-110	394	215
LLSW01000010.1	NC_009656.1	99.691	3174765	3175088	324	1	324	3.30e-170	593	323
LLSW01000011.1	NC_009656.1	98.423	2811464	2811780	317	1	317	1.18e-159	558	312
LLSW01000011.1	NC_009656.1	98.423	2824315	2824631	317	1	317	1.18e-159	558	312
LLSW01000011.1	NC_009656.1	98.423	2826078	2826394	317	1	317	1.18e-159	558	312
LLSW01000011.1	NC_009656.1	98.423	2827899	2828215	317	1	317	1.18e-159	558	312
LLSW01000013.1	NC_009656.1	98.144	4827739	4835927	8190	27105	35292	0.0	14279	8038
LLSW01000013.1	NC_009656.1	99.774	5498444	5497561	885	171248	172132	0.0	1622	883
LLSW01000013.1	NC_009656.1	99.886	5511660	5512539	880	171252	172131	0.0	1620	879
LLSW01000013.1	NC_009656.1	100.000	4825523	4825286	238	1	238	3.62e-121	440	238
