LLKZ01000001.1	NC_009656.1	99.059	4426969	4562451	135544	334769	470252	0.0	2.431e+05	134268
LLKZ01000001.1	NC_009656.1	99.410	4158591	4263460	104882	71204	176072	0.0	1.902e+05	104263
LLKZ01000001.1	NC_009656.1	99.586	4725155	4819648	94499	548285	642776	0.0	1.723e+05	94108
LLKZ01000001.1	NC_009656.1	99.683	4289049	4368757	79731	201653	281369	0.0	1.458e+05	79478
LLKZ01000001.1	NC_009656.1	99.468	4088620	4158464	69860	1	69849	0.0	1.269e+05	69488
LLKZ01000001.1	NC_009656.1	99.667	4659100	4724515	65427	471435	536848	0.0	1.196e+05	65209
LLKZ01000001.1	NC_009656.1	99.504	4369994	4411694	41702	281367	323064	0.0	75857	41495
LLKZ01000001.1	NC_009656.1	99.582	4275914	4289060	13150	188486	201635	0.0	23976	13095
LLKZ01000001.1	NC_009656.1	99.342	4263695	4275850	12157	176332	188488	0.0	22005	12077
LLKZ01000001.1	NC_009656.1	99.519	4819598	4824999	5402	663877	669278	0.0	9832	5376
LLKZ01000001.1	NC_009656.1	100.000	4368758	4368995	238	709664	709901	1.07e-120	440	238
LLKZ01000001.1	NC_009656.1	99.580	2429181	2429418	238	709664	709901	4.98e-119	435	237
LLKZ01000001.1	NC_009656.1	99.580	2539615	2539378	238	709664	709901	4.98e-119	435	237
LLKZ01000001.1	NC_009656.1	99.580	4826521	4826284	238	709664	709901	4.98e-119	435	237
LLKZ01000001.1	NC_009656.1	99.160	2888465	2888228	238	709664	709901	2.32e-117	429	236
LLKZ01000001.1	NC_009656.1	99.163	4926632	4926394	239	709664	709901	2.32e-117	429	237
LLKZ01000001.1	NC_009656.1	100.000	4728026	4728105	80	551342	551421	7.26e-33	148	80
LLKZ01000001.1	NC_009656.1	100.000	4728212	4728291	80	551156	551235	7.26e-33	148	80
LLKZ01000001.1	NC_009656.1	100.000	5325750	5325827	78	471646	471723	9.39e-32	145	78
LLKZ01000001.1	NC_009656.1	100.000	1054820	1054790	31	598840	598870	1.26e-05	58.4	31
LLKZ01000001.1	NC_009656.1	100.000	2502424	2502396	29	534555	534583	1.63e-04	54.7	29
LLKZ01000001.1	NC_009656.1	100.000	5186893	5186921	29	350954	350982	1.63e-04	54.7	29
LLKZ01000002.1	NC_009656.1	99.706	5892703	6081082	188386	1638	190018	0.0	3.448e+05	187833
LLKZ01000003.1	NC_009656.1	100.000	5284858	5285096	239	1	239	9.18e-125	442	239
