JTNZ01000001.1	NC_009656.1	100.000	5270168	5270206	39	259849	259887	2.46e-10	73.1	39
JTNZ01000001.1	NC_009656.1	100.000	586291	586323	33	354813	354845	5.33e-07	62.1	33
JTNZ01000001.1	NC_009656.1	100.000	4760196	4760165	32	381834	381865	1.92e-06	60.2	32
JTNZ01000001.1	NC_009656.1	100.000	21361	21334	28	123076	123103	3.21e-04	52.8	28
JTNZ01000101.1	NC_009656.1	98.263	158956	159473	518	295	812	0.0	907	509
JTNZ01000108.1	NC_009656.1	98.345	4055621	4058037	2417	1200	3616	0.0	4242	2377
JTNZ01000011.1	NC_009656.1	99.259	546362	546496	135	238200	238334	3.02e-62	244	134
JTNZ01000011.1	NC_009656.1	100.000	1054789	1054822	34	198226	198259	9.08e-08	63.9	34
JTNZ01000011.1	NC_009656.1	100.000	1593776	1593807	32	148809	148840	1.17e-06	60.2	32
JTNZ01000011.1	NC_009656.1	100.000	2889313	2889344	32	148809	148840	1.17e-06	60.2	32
JTNZ01000011.1	NC_009656.1	100.000	4775742	4775712	31	198347	198377	4.23e-06	58.4	31
JTNZ01000011.1	NC_009656.1	100.000	2717918	2717947	30	148809	148838	1.52e-05	56.5	30
JTNZ01000011.1	NC_009656.1	100.000	1699769	1699797	29	205427	205455	5.47e-05	54.7	29
JTNZ01000011.1	NC_009656.1	100.000	5110450	5110423	28	116136	116163	1.97e-04	52.8	28
JTNZ01000115.1	NC_009656.1	98.354	2615340	2615582	243	1095	1337	1.54e-119	427	239
JTNZ01000122.1	NC_009656.1	98.126	2616957	2615891	1067	1	1067	0.0	1860	1047
JTNZ01000126.1	NC_009656.1	98.340	4061114	4061354	241	1	241	1.18e-118	424	237
JTNZ01000014.1	NC_009656.1	100.000	879098	879131	34	345131	345164	2.02e-07	63.9	34
JTNZ01000014.1	NC_009656.1	100.000	879098	879131	34	345343	345376	2.02e-07	63.9	34
JTNZ01000014.1	NC_009656.1	100.000	1113485	1113452	34	27456	27489	2.02e-07	63.9	34
JTNZ01000014.1	NC_009656.1	100.000	1730800	1730768	33	437444	437476	7.25e-07	62.1	33
JTNZ01000014.1	NC_009656.1	100.000	1763165	1763197	33	89595	89627	7.25e-07	62.1	33
JTNZ01000014.1	NC_009656.1	100.000	6517439	6517407	33	339521	339553	7.25e-07	62.1	33
JTNZ01000014.1	NC_009656.1	100.000	1730770	1730800	31	328758	328788	9.38e-06	58.4	31
JTNZ01000014.1	NC_009656.1	100.000	1009457	1009486	30	338840	338869	3.37e-05	56.5	30
JTNZ01000014.1	NC_009656.1	100.000	5753091	5753120	30	290988	291017	3.37e-05	56.5	30
JTNZ01000014.1	NC_009656.1	100.000	1890503	1890531	29	494224	494252	1.21e-04	54.7	29
JTNZ01000014.1	NC_009656.1	100.000	5838935	5838963	29	421274	421302	1.21e-04	54.7	29
JTNZ01000016.1	NC_009656.1	100.000	4825286	4825582	297	160529	160825	3.86e-154	549	297
JTNZ01000016.1	NC_009656.1	100.000	4728105	4728025	81	90797	90877	4.57e-34	150	81
JTNZ01000016.1	NC_009656.1	100.000	4728291	4728212	80	90985	91064	1.64e-33	148	80
JTNZ01000016.1	NC_009656.1	100.000	5325827	5325750	78	159685	159762	2.13e-32	145	78
JTNZ01000018.1	NC_009656.1	100.000	5295061	5295107	47	2725	2771	8.15e-16	87.9	47
JTNZ01000019.1	NC_009656.1	100.000	3794381	3794409	29	25073	25101	8.24e-06	54.7	29
JTNZ01000002.1	NC_009656.1	100.000	1203622	1203654	33	57374	57406	1.85e-07	62.1	33
JTNZ01000002.1	NC_009656.1	100.000	3725240	3725269	30	133096	133125	8.63e-06	56.5	30
JTNZ01000020.1	NC_009656.1	98.317	2539655	2549873	10221	236422	246640	0.0	17919	10049
