JTWS01000100.1	NC_009656.1	100.000	454884	454851	34	92	125	5.65e-09	63.9	34
JTWS01000103.1	NC_009656.1	99.923	5509772	5508471	1302	490	1791	0.0	2399	1301
JTWS01000103.1	NC_009656.1	100.000	5512540	5512691	152	4588	4739	7.78e-75	281	152
JTWS01000108.1	NC_009656.1	99.350	5571733	5566209	5542	1	5542	0.0	10019	5506
JTWS01000108.1	NC_009656.1	99.314	4988417	4982893	5542	1	5542	0.0	10008	5504
JTWS01000108.1	NC_009656.1	99.314	806748	812269	5539	1	5539	0.0	10002	5501
JTWS01000108.1	NC_009656.1	99.296	6358969	6353445	5542	1	5542	0.0	10002	5503
JTWS01000011.1	NC_009656.1	98.425	2430163	2430416	254	1	254	1.40e-123	448	250
JTWS01000011.1	NC_009656.1	98.425	2538633	2538380	254	1	254	1.40e-123	448	250
JTWS01000011.1	NC_009656.1	98.425	2887483	2887230	254	1	254	1.40e-123	448	250
JTWS01000011.1	NC_009656.1	98.425	4369740	4369993	254	1	254	1.40e-123	448	250
JTWS01000011.1	NC_009656.1	98.425	4825539	4825286	254	1	254	1.40e-123	448	250
JTWS01000011.1	NC_009656.1	98.039	4925649	4925395	255	1	255	1.81e-122	444	250
JTWS01000011.1	NC_009656.1	100.000	4728025	4728105	81	69891	69971	4.42e-34	150	81
JTWS01000011.1	NC_009656.1	100.000	4728212	4728291	80	69704	69783	1.59e-33	148	80
JTWS01000011.1	NC_009656.1	100.000	5325750	5325827	78	1012	1089	2.06e-32	145	78
JTWS01000110.1	NC_009656.1	99.001	2821180	2822580	1401	229	1628	0.0	2508	1387
JTWS01000110.1	NC_009656.1	98.730	50407	50721	315	1623	1937	2.12e-159	560	311
JTWS01000110.1	NC_009656.1	98.730	2809574	2809888	315	1623	1937	2.12e-159	560	311
JTWS01000110.1	NC_009656.1	98.387	49966	50151	186	1443	1628	2.34e-89	327	183
JTWS01000110.1	NC_009656.1	98.387	2809133	2809318	186	1443	1628	2.34e-89	327	183
JTWS01000110.1	NC_009656.1	100.000	2813049	2813018	32	191	222	9.43e-09	60.2	32
JTWS01000110.1	NC_009656.1	100.000	2829715	2829746	32	192	223	9.43e-09	60.2	32
JTWS01000110.1	NC_009656.1	100.000	2831175	2831144	32	191	222	9.43e-09	60.2	32
JTWS01000112.1	NC_009656.1	98.032	2817313	2818378	1067	779	1845	0.0	1853	1046
JTWS01000112.1	NC_009656.1	99.284	2813627	2814045	419	4291	4709	0.0	758	416
JTWS01000113.1	NC_009656.1	98.462	1955814	1955620	195	1	195	2.86e-93	344	192
JTWS01000113.1	NC_009656.1	100.000	5674214	5674245	32	23428	23459	1.16e-07	60.2	32
JTWS01000115.1	NC_009656.1	100.000	5089635	5089668	34	10858	10891	1.41e-08	63.9	34
JTWS01000118.1	NC_009656.1	98.822	2847579	2848172	594	1	594	0.0	1059	587
JTWS01000118.1	NC_009656.1	98.007	6408174	6408775	602	1	602	0.0	1046	590
JTWS01000012.1	NC_009656.1	99.689	4651442	4615431	36015	109205	145218	0.0	65884	35903
JTWS01000012.1	NC_009656.1	98.795	2029292	2029210	83	101242	101324	1.49e-33	148	82
JTWS01000012.1	NC_009656.1	98.780	4659389	4659308	82	101414	101495	5.34e-33	147	81
JTWS01000012.1	NC_009656.1	100.000	2370352	2370383	32	101031	101062	7.16e-07	60.2	32
JTWS01000120.1	NC_009656.1	98.182	5031414	5031523	110	1	110	1.78e-48	193	108
JTWS01000129.1	NC_009656.1	100.000	279418	279297	122	1	122	2.84e-58	226	122
JTWS01000013.1	NC_009656.1	98.561	2521477	2521339	139	173754	173892	6.13e-63	246	137
JTWS01000013.1	NC_009656.1	100.000	21334	21361	28	27710	27737	1.43e-04	52.8	28
JTWS01000132.1	NC_009656.1	100.000	2038208	2038284	77	4468	4544	7.97e-33	143	77
JTWS01000132.1	NC_009656.1	100.000	2390752	2390828	77	4547	4623	7.97e-33	143	77
JTWS01000132.1	NC_009656.1	100.000	2038500	2038575	76	4469	4544	2.86e-32	141	76
JTWS01000134.1	NC_009656.1	98.127	2520967	2520274	694	1	694	0.0	1210	681
JTWS01000139.1	NC_009656.1	100.000	111843	111880	38	16	53	1.23e-11	71.3	38
JTWS01000014.1	NC_009656.1	99.314	5220942	5204772	16182	107232	123405	0.0	29250	16071
JTWS01000014.1	NC_009656.1	99.362	689324	704372	15049	108362	123410	0.0	27259	14953
JTWS01000014.1	NC_009656.1	100.000	5306028	5305947	82	34621	34702	9.76e-35	152	82
JTWS01000014.1	NC_009656.1	100.000	4659359	4659312	48	15261	15308	7.76e-16	89.8	48
JTWS01000014.1	NC_009656.1	98.000	4573802	4573753	50	15264	15313	2.79e-15	87.9	49
JTWS01000014.1	NC_009656.1	100.000	566142	566114	29	85736	85764	2.83e-05	54.7	29
